codigo_produto,nome_produto,quantidade_vendida,receita_total,num_pedidos
82567,PRODUTO SEM DESCRIÇÃO,-73,0.0,1
82551,PRODUTO SEM DESCRIÇÃO,-110,0.0,1
82545A,PRODUTO SEM DESCRIÇÃO,-4,0.0,1
20666,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
20694,?,-110,0.0,1
20689,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
20686,PRODUTO SEM DESCRIÇÃO,-95,0.0,1
20684,PRODUTO SEM DESCRIÇÃO,-45,0.0,3
82494L,PRODUTO SEM DESCRIÇÃO,-16,0.0,3
82494L,CRUSHED CTN,-33,0.0,1
82494L,CRACKED,-39,0.0,1
82600,HISTORIC COMPUTER DIFFERENCE?....SE,-458,0.0,1
82600,CHECK,3,0.0,1
82599,PRODUTO SEM DESCRIÇÃO,-9,0.0,2
82599,?,-290,0.0,1
82583,PRODUTO SEM DESCRIÇÃO,2,0.0,4
82583,FBA,160,0.0,1
82583,AMAZON,64,0.0,2
82583,?,-220,0.0,1
20977,PRODUTO SEM DESCRIÇÃO,-204,0.0,2
21472,PRODUTO SEM DESCRIÇÃO,-140,0.0,3
21503,PRODUTO SEM DESCRIÇÃO,-224,0.0,2
23020,SMASHED,-4,0.0,1
20975,PRODUTO SEM DESCRIÇÃO,-204,0.0,4
20973,PRODUTO SEM DESCRIÇÃO,16,0.0,3
20967,PRODUTO SEM DESCRIÇÃO,-77,0.0,1
20967,AMAZON ADJUSTMENT,1,0.0,1
82582,??,-130,0.0,1
84007,PRODUTO SEM DESCRIÇÃO,-3,0.0,1
20681,MIA,-154,0.0,1
20671,PRODUTO SEM DESCRIÇÃO,-22,0.0,1
20669,PRODUTO SEM DESCRIÇÃO,-25,0.0,1
82613B,PRODUTO SEM DESCRIÇÃO,-71,0.0,1
82613A,AMAZON,1,0.0,1
82605,PRODUTO SEM DESCRIÇÃO,2,0.0,2
84050,CHECK,14,0.0,1
84029G,PRODUTO SEM DESCRIÇÃO,280,0.0,1
21794,ADJUSTMENT,10,0.0,1
21793,CHECK,-40,0.0,1
21792,PRODUTO SEM DESCRIÇÃO,-8,0.0,1
21786,CHECK,-209,0.0,1
21809,PRODUTO SEM DESCRIÇÃO,-68,0.0,3
22784,DAMAGES,-25,0.0,1
22783,PRODUTO SEM DESCRIÇÃO,2,0.0,1
22778,CHECK,-10,0.0,1
22777,PRODUTO SEM DESCRIÇÃO,-35,0.0,3
22797,DAMAGES,-27,0.0,2
21784,PRODUTO SEM DESCRIÇÃO,-4,0.0,5
21781,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
21781,DAMAGES?,-39,0.0,1
84029E,PRODUTO SEM DESCRIÇÃO,-38,0.0,3
84050,COUNTED,-310,0.0,1
84247K,PRODUTO SEM DESCRIÇÃO,47,0.0,1
84247E,PRODUTO SEM DESCRIÇÃO,47,0.0,3
84247C,PRODUTO SEM DESCRIÇÃO,1,0.0,1
84228,CRUSHED,-4,0.0,1
84227,PRODUTO SEM DESCRIÇÃO,-1,0.0,2
84226,PRODUTO SEM DESCRIÇÃO,-34,0.0,1
84218,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
84279B,PRODUTO SEM DESCRIÇÃO,191,0.0,2
84270,PRODUTO SEM DESCRIÇÃO,7,0.0,1
84251J,PRODUTO SEM DESCRIÇÃO,-28,0.0,1
84251F,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
84251B,PRODUTO SEM DESCRIÇÃO,-60,0.0,1
20665,PRODUTO SEM DESCRIÇÃO,-49,0.0,1
20665,DOTCOM,21,0.0,1
20665,ADJUSTMENT,-15,0.0,1
20664,PRODUTO SEM DESCRIÇÃO,9,0.0,1
23035,CHECK,-64,0.0,1
23032,DAMAGES,-60,0.0,1
23029,DAMAGES,-20,0.0,1
23028,PRODUTO SEM DESCRIÇÃO,-49,0.0,1
20984,PRODUTO SEM DESCRIÇÃO,58,0.0,1
20984,FOUND,120,0.0,1
20984,DAMAGED,-46,0.0,1
20980,PRODUTO SEM DESCRIÇÃO,-7,0.0,1
20658,PRODUTO SEM DESCRIÇÃO,-78,0.0,1
84249A,DAMAGED,-25,0.0,1
84249A,CHECK,-150,0.0,1
84247L,PRODUTO SEM DESCRIÇÃO,8,0.0,1
84352,DAMAGES/SAMPLES,-52,0.0,1
84341B,PRODUTO SEM DESCRIÇÃO,-181,0.0,2
84313C,PRODUTO SEM DESCRIÇÃO,-6,0.0,2
84313C,DAMAGED,-1,0.0,1
84313B,DAMAGED,-32,0.0,1
84306,PRODUTO SEM DESCRIÇÃO,-2,0.0,2
84279P,FOUND,84,0.0,1
84279P,CHECK,-104,0.0,1
84406B,PRODUTO SEM DESCRIÇÃO,-38,0.0,1
84406B,INCORRECTLY MADE-THROWN AWAY.,-64,0.0,1
84406B,?,-450,0.0,1
84402B,PRODUTO SEM DESCRIÇÃO,1,0.0,1
21807,PRODUTO SEM DESCRIÇÃO,-65,0.0,2
21806,PRODUTO SEM DESCRIÇÃO,-3,0.0,1
21805,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
21804,PRODUTO SEM DESCRIÇÃO,-74,0.0,2
21804,DOTCOM,4,0.0,1
21804,CHECK,80,0.0,2
21803,PRODUTO SEM DESCRIÇÃO,20,0.0,1
21803,CHECK,-38,0.0,1
21817,PRODUTO SEM DESCRIÇÃO,-80,0.0,1
22775,PRODUTO SEM DESCRIÇÃO,-40,0.0,1
22769,PRODUTO SEM DESCRIÇÃO,-6,0.0,1
22765,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
22784,PRODUTO SEM DESCRIÇÃO,-14,0.0,1
84388,PRODUTO SEM DESCRIÇÃO,6,0.0,1
84387A,PRODUTO SEM DESCRIÇÃO,11,0.0,1
84459B,PRODUTO SEM DESCRIÇÃO,10,0.0,3
84455,PRODUTO SEM DESCRIÇÃO,-31,0.0,1
84452,PRODUTO SEM DESCRIÇÃO,65,0.0,1
84424A,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
84422,DAGAMED,-30,0.0,1
84415B,PRODUTO SEM DESCRIÇÃO,-9,0.0,2
84415A,PRODUTO SEM DESCRIÇÃO,-11,0.0,1
84508B,PRODUTO SEM DESCRIÇÃO,-23,0.0,1
84508A,CHECK,-39,0.0,1
84507C,ADJUSTMENT,4,0.0,1
84507B,PRODUTO SEM DESCRIÇÃO,20,0.0,1
84499,PRODUTO SEM DESCRIÇÃO,-10,0.0,2
84497,PRODUTO SEM DESCRIÇÃO,79,0.0,1
23056,RUSTY THROW AWAY,-210,0.0,1
23055,RUSTY THROWN AWAY,-398,0.0,1
21445,PRODUTO SEM DESCRIÇÃO,3,0.0,3
21432,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
23057,RUSTY THROW AWAY,-280,0.0,1
21000,PRODUTO SEM DESCRIÇÃO,-41,0.0,1
20998,PRODUTO SEM DESCRIÇÃO,-11,0.0,1
84482,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84466,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
84465,PRODUTO SEM DESCRIÇÃO,-6,0.0,1
84509F,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
84508C,CHECK,-21,0.0,1
84531B,PRODUTO SEM DESCRIÇÃO,-23,0.0,1
84531A,RETURNED,2,0.0,1
21815,?,-300,0.0,1
21814,PRODUTO SEM DESCRIÇÃO,-30,0.0,1
21811,PRODUTO SEM DESCRIÇÃO,1,0.0,1
21811,CHECK,-214,0.0,2
21810,CHECK,-135,0.0,1
21825,PRODUTO SEM DESCRIÇÃO,-14,0.0,1
22759,FOUND,96,0.0,1
22759,CHECK,-310,0.0,2
21808,PRODUTO SEM DESCRIÇÃO,5,0.0,1
84531A,PRODUTO SEM DESCRIÇÃO,-34,0.0,1
84526,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
84522,PRODUTO SEM DESCRIÇÃO,-30,0.0,1
20652,CHECK,-37,0.0,1
18098C,PRODUTO SEM DESCRIÇÃO,-130,0.0,2
18097A,PRODUTO SEM DESCRIÇÃO,-23,0.0,1
84520B,PRODUTO SEM DESCRIÇÃO,-61,0.0,1
84548,PRODUTO SEM DESCRIÇÃO,-58,0.0,3
84546,PRODUTO SEM DESCRIÇÃO,-45,0.0,1
84539,PRODUTO SEM DESCRIÇÃO,6,0.0,1
84535A,PRODUTO SEM DESCRIÇÃO,399,0.0,3
84534B,PRODUTO SEM DESCRIÇÃO,-77,0.0,4
84531B,RETURNED,2,0.0,1
84563A,PRODUTO SEM DESCRIÇÃO,-10,0.0,1
84563A,DAMAGED,-4,0.0,1
84562A,PRODUTO SEM DESCRIÇÃO,-2,0.0,2
84559D,PRODUTO SEM DESCRIÇÃO,-7,0.0,1
84559B,PRODUTO SEM DESCRIÇÃO,-158,0.0,1
84576,PRODUTO SEM DESCRIÇÃO,-10,0.0,1
84576,DAMAGED,-3,0.0,1
84569D,PRODUTO SEM DESCRIÇÃO,-70,0.0,1
84569C,PRODUTO SEM DESCRIÇÃO,-37,0.0,1
84569B,PRODUTO SEM DESCRIÇÃO,-37,0.0,2
21820,PRODUTO SEM DESCRIÇÃO,-210,0.0,1
21819,CHECK,-14,0.0,1
21818,CHECK,-130,0.0,1
21830,SOLD AS 1,-252,0.0,1
21830,PRODUTO SEM DESCRIÇÃO,54,0.0,2
23412,PRODUTO SEM DESCRIÇÃO,4,0.0,2
23412,?,-30,0.0,1
23406,PRODUTO SEM DESCRIÇÃO,15,0.0,1
23406,CHECK,-21,0.0,1
23427,DAMAGED,-2,0.0,1
21018,DAMAGED,-63,0.0,1
21014,CHECK,-90,0.0,1
21011,PRODUTO SEM DESCRIÇÃO,-20,0.0,1
21009,PRODUTO SEM DESCRIÇÃO,1,0.0,1
21448,PRODUTO SEM DESCRIÇÃO,-40,0.0,1
21447,PRODUTO SEM DESCRIÇÃO,-118,0.0,2
21446,PRODUTO SEM DESCRIÇÃO,-50,0.0,1
22740,PRODUTO SEM DESCRIÇÃO,-36,0.0,1
22740,ADJUSTMENT,89,0.0,1
22740,?,-1060,0.0,1
22764,PRODUTO SEM DESCRIÇÃO,3,0.0,1
21817,CHECK,-8,0.0,1
84569A,PRODUTO SEM DESCRIÇÃO,-18,0.0,1
84563B,DAMAGED,-11,0.0,1
84596G,??,-365,0.0,1
84596E,PRODUTO SEM DESCRIÇÃO,-148,0.0,2
84595E,PRODUTO SEM DESCRIÇÃO,10,0.0,1
84593,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84584,PRODUTO SEM DESCRIÇÃO,-3,0.0,1
84584,?,-50,0.0,1
84581,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
84581,CHECK,-41,0.0,1
84597C,PRODUTO SEM DESCRIÇÃO,-18,0.0,2
84597B,PRODUTO SEM DESCRIÇÃO,-13,0.0,1
84597B,DAMAGES,-6,0.0,1
84596L,PRODUTO SEM DESCRIÇÃO,-21,0.0,1
84596J,PRODUTO SEM DESCRIÇÃO,67,0.0,2
84596G,PRODUTO SEM DESCRIÇÃO,288,0.0,1
84614A,THROWN AWAY,-390,0.0,1
84613C,PRODUTO SEM DESCRIÇÃO,-173,0.0,1
84613A,THROWN AWAY,-230,0.0,1
84612B,THROWN AWAY,-162,0.0,1
84611B,THROWN AWAY,-1430,0.0,1
84611B,PRODUTO SEM DESCRIÇÃO,1287,0.0,1
84609,DAMAGES,-29,0.0,1
84598,CHECK,-3000,0.0,1
21827,PRODUTO SEM DESCRIÇÃO,-42,0.0,1
21826,PRODUTO SEM DESCRIÇÃO,2,0.0,1
22734,PRODUTO SEM DESCRIÇÃO,26,0.0,2
22734,FOUND,8,0.0,1
22734,AMAZON SALES,20,0.0,1
22734,AMAZON,80,0.0,3
22729,PRODUTO SEM DESCRIÇÃO,7,0.0,1
21824,CHECK,-103,0.0,1
21823,DAMAGED,-6,0.0,1
21823,CHECK,-94,0.0,1
21823,AMAZON ADJUST,10,0.0,1
84660A,DAMAGED,-15,0.0,1
84659A,CHECK,19,0.0,1
84638,PRODUTO SEM DESCRIÇÃO,-18,0.0,1
84631,PRODUTO SEM DESCRIÇÃO,-32,0.0,3
84629,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
84625C,PRODUTO SEM DESCRIÇÃO,-32,0.0,1
84664,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
84663A,PRODUTO SEM DESCRIÇÃO,22,0.0,3
84660C,PRODUTO SEM DESCRIÇÃO,-20,0.0,2
84660A,PRODUTO SEM DESCRIÇÃO,7,0.0,2
22726,PRODUTO SEM DESCRIÇÃO,-4,0.0,2
22722,PRODUTO SEM DESCRIÇÃO,-20,0.0,2
22720,PRODUTO SEM DESCRIÇÃO,-50,0.0,4
22719,WRONG CODE,-110,0.0,1
22719,WRONG BARCODE (22467),-178,0.0,1
22719,SOLD AS 22467,-25,0.0,1
22719,PRODUTO SEM DESCRIÇÃO,34,0.0,3
21830,OOPS ! ADJUSTMENT,-384,0.0,1
21830,"MERCHANT CHANDLER CREDIT ERROR, STO",-576,0.0,1
21830,DAMAGED,192,0.0,1
21830,?,-443,0.0,1
21829,SOLD AS 1,-432,0.0,1
21829,ADJUSTMENT,12,0.0,1
21829,?MISSING,-1897,0.0,1
84683,PRODUTO SEM DESCRIÇÃO,-8,0.0,2
84678,PRODUTO SEM DESCRIÇÃO,-33,0.0,1
84675,PRODUTO SEM DESCRIÇÃO,2,0.0,1
84670,PRODUTO SEM DESCRIÇÃO,23,0.0,1
84666,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84665,WATER DAMAGED,-15,0.0,1
84706D,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84691,PRODUTO SEM DESCRIÇÃO,2,0.0,1
84689,PRODUTO SEM DESCRIÇÃO,5,0.0,1
84688,PRODUTO SEM DESCRIÇÃO,27,0.0,1
84686,PRODUTO SEM DESCRIÇÃO,34,0.0,2
84685,PRODUTO SEM DESCRIÇÃO,14,0.0,1
23066,PRODUTO SEM DESCRIÇÃO,-13,0.0,1
DCGS0071,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
23064,CRUSHED,-8,0.0,1
23059,THROWN AWAY-RUSTY,-2376,0.0,1
23072,DAMAGES,-50,0.0,1
90210C,PRODUTO SEM DESCRIÇÃO,-10,0.0,1
23404,CHECK,41,0.0,1
23400,PRODUTO SEM DESCRIÇÃO,1,0.0,1
23400,CHECK,-19,0.0,1
23397,DAMAGED,-9,0.0,1
DCGS0074,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
23395,CHECK,-26,0.0,1
10080,CHECK,22,0.0,1
84726,PRODUTO SEM DESCRIÇÃO,-14,0.0,1
84725,PRODUTO SEM DESCRIÇÃO,-8,0.0,1
21330,PRODUTO SEM DESCRIÇÃO,-4,0.0,1
21324,PRODUTO SEM DESCRIÇÃO,-11,0.0,3
84715,PRODUTO SEM DESCRIÇÃO,-3,0.0,1
84709B,PRODUTO SEM DESCRIÇÃO,6,0.0,1
84708B,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84750A,PRODUTO SEM DESCRIÇÃO,-10,0.0,1
84748,PRODUTO SEM DESCRIÇÃO,-52,0.0,1
84746,PRODUTO SEM DESCRIÇÃO,67,0.0,1
21320,PRODUTO SEM DESCRIÇÃO,-23,0.0,1
21320,BROKEN,-63,0.0,1
23175,PRODUTO SEM DESCRIÇÃO,-42,0.0,2
84743C,PRODUTO SEM DESCRIÇÃO,-16,0.0,1
10133,DAMAGED,-82,0.0,1
84743C,DAMAGES,-26,0.0,1
84741C,PRODUTO SEM DESCRIÇÃO,6,0.0,2
22355,TEST,1,0.0,1
22353,PRODUTO SEM DESCRIÇÃO,32,0.0,2
84773,PRODUTO SEM DESCRIÇÃO,3,0.0,1
21858,PRODUTO SEM DESCRIÇÃO,-12,0.0,1
21854,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
21888,CHECK,-57,0.0,1
21843,SMASHED,-63,0.0,1
21841,PRODUTO SEM DESCRIÇÃO,80,0.0,3
21839,PRODUTO SEM DESCRIÇÃO,-36,0.0,1
22351,GIVEN AWAY,-1400,0.0,1
21836,PRODUTO SEM DESCRIÇÃO,-16,0.0,2
90210D,CHECK,-28,0.0,1
21833,DAMAGES,-110,0.0,1
21870,PRODUTO SEM DESCRIÇÃO,-26,0.0,1
22712,PRODUTO SEM DESCRIÇÃO,-20,0.0,1
84766,PRODUTO SEM DESCRIÇÃO,-37,0.0,1
84763,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84763,DISPLAY,-150,0.0,1
84761,PRODUTO SEM DESCRIÇÃO,-11,0.0,1
84760S,PRODUTO SEM DESCRIÇÃO,2,0.0,1
84754,PRODUTO SEM DESCRIÇÃO,-242,0.0,1
84751B,PRODUTO SEM DESCRIÇÃO,-24,0.0,1
DCGS0072,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
84750B,PRODUTO SEM DESCRIÇÃO,-4,0.0,1
84799,PRODUTO SEM DESCRIÇÃO,-346,0.0,1
10002,PRODUTO SEM DESCRIÇÃO,177,0.0,2
84798B,PRODUTO SEM DESCRIÇÃO,-109,0.0,1
10123G,PRODUTO SEM DESCRIÇÃO,-38,0.0,1
84797B,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
84796B,PRODUTO SEM DESCRIÇÃO,15,0.0,2
84795C,PRODUTO SEM DESCRIÇÃO,3,0.0,1
10123C,PRODUTO SEM DESCRIÇÃO,-18,0.0,1
84789,PRODUTO SEM DESCRIÇÃO,-1,0.0,2
10080,PRODUTO SEM DESCRIÇÃO,170,0.0,1
84802B,PRODUTO SEM DESCRIÇÃO,-125,0.0,1
35004C,PRODUTO SEM DESCRIÇÃO,-210,0.0,2
84802A,PRODUTO SEM DESCRIÇÃO,2,0.0,1
35001W,PRODUTO SEM DESCRIÇÃO,-36,0.0,1
84801B,PRODUTO SEM DESCRIÇÃO,-44,0.0,1
21620,MYSTERY! ONLY EVER IMPORTED 1800,-1479,0.0,1
21038,PRODUTO SEM DESCRIÇÃO,-6,0.0,1
21033,TAIG ADJUST NO STOCK,-24,0.0,1
21033,PRODUTO SEM DESCRIÇÃO,-393,0.0,5
21027,PRODUTO SEM DESCRIÇÃO,-16,0.0,3
21620,CHECK,-20,0.0,1
21619,CHECK,-94,0.0,1
21618,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
21431,PRODUTO SEM DESCRIÇÃO,-21,0.0,1
21429,PRODUTO SEM DESCRIÇÃO,-83,0.0,4
84801A,WET DAMAGED,-48,0.0,1
84801A,CHECK,-102,0.0,1
84800M,PRODUTO SEM DESCRIÇÃO,-124,0.0,1
84800L,WET DAMAGED,-144,0.0,1
84800L,PRODUTO SEM DESCRIÇÃO,-29,0.0,1
21618,CHECK,-54,0.0,1
84809B,DAMAGED,-324,0.0,1
84809A,PRODUTO SEM DESCRIÇÃO,-126,0.0,1
21898,PRODUTO SEM DESCRIÇÃO,-17,0.0,3
22700,SMASHED,-48,0.0,1
22698,PRODUTO SEM DESCRIÇÃO,-61,0.0,1
22696,PRODUTO SEM DESCRIÇÃO,6,0.0,1
21868,PRODUTO SEM DESCRIÇÃO,51,0.0,4
21868,CHECK,-28,0.0,1
21868,AMAZON,1,0.0,1
21865,PRODUTO SEM DESCRIÇÃO,-40,0.0,1
84805B,WET DAMAGED,-96,0.0,1
84805A,WET DAMAGED,-96,0.0,1
21634,PRODUTO SEM DESCRIÇÃO,-169,0.0,1
18094C,PRODUTO SEM DESCRIÇÃO,-67,0.0,1
18007,PRODUTO SEM DESCRIÇÃO,-2834,0.0,1
22948,SOLD AS SET ON DOTCOM,-108,0.0,1
22947,PRODUTO SEM DESCRIÇÃO,5,0.0,1
17165D,PRODUTO SEM DESCRIÇÃO,-1,0.0,2
22946,CHECK,-21,0.0,1
22945,SOLD AS SET ON DOTCOM,-618,0.0,1
17136A,CHECK,3,0.0,1
22944,SOLD AS SET ON DOTCOM,-42,0.0,1
22943,PRODUTO SEM DESCRIÇÃO,24,0.0,1
17109D,ADJUSTMENT,14,0.0,1
84804B,PRODUTO SEM DESCRIÇÃO,-96,0.0,1
84804A,WET DAMAGED,-125,0.0,1
22943,CHECK,-33,0.0,2
21615,CHECK,-26,0.0,1
21614,PRODUTO SEM DESCRIÇÃO,51,0.0,2
84823,PRODUTO SEM DESCRIÇÃO,-2,0.0,2
21896,PRODUTO SEM DESCRIÇÃO,-38,0.0,1
21895,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
23843,"PAPER CRAFT , LITTLE BIRDIE",0,0.0,2
21894,PRODUTO SEM DESCRIÇÃO,-40,0.0,1
21891,PRODUTO SEM DESCRIÇÃO,-21,0.0,1
21890,MISSING,-140,0.0,1
22688,PRODUTO SEM DESCRIÇÃO,-25,0.0,3
22687,PRODUTO SEM DESCRIÇÃO,-23,0.0,2
22687,HAD BEEN PUT ASIDE,20,0.0,1
22687,ADJUSTMENT,1,0.0,1
21888,AMAZON,1,0.0,1
84818,DAMAGES,-70,0.0,1
84816,DAMAGES,-21,0.0,1
84849D,PRODUTO SEM DESCRIÇÃO,21,0.0,2
84847,PRODUTO SEM DESCRIÇÃO,3,0.0,2
84846A,PRODUTO SEM DESCRIÇÃO,-8,0.0,1
84845D,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84840,PRODUTO SEM DESCRIÇÃO,-6,0.0,3
84858C,PRODUTO SEM DESCRIÇÃO,36,0.0,2
84857C,PRODUTO SEM DESCRIÇÃO,0,0.0,2
84857B,PRODUTO SEM DESCRIÇÃO,24,0.0,1
23702,PRODUTO SEM DESCRIÇÃO,100,0.0,1
84857A,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
35591T,PRODUTO SEM DESCRIÇÃO,-4,0.0,1
84856S,PRODUTO SEM DESCRIÇÃO,-7,0.0,1
84856L,PRODUTO SEM DESCRIÇÃO,-27,0.0,1
35400,PRODUTO SEM DESCRIÇÃO,8,0.0,3
84854,PRODUTO SEM DESCRIÇÃO,-3,0.0,1
35271S,PRODUTO SEM DESCRIÇÃO,-13,0.0,1
20825,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
23071,DAMAGES,-65,0.0,1
20823,PRODUTO SEM DESCRIÇÃO,-102,0.0,1
21424,DAMAGES,-40,0.0,1
21422,PRODUTO SEM DESCRIÇÃO,-55,0.0,1
21421,PRODUTO SEM DESCRIÇÃO,136,0.0,2
21421,DAMAGED,-5,0.0,1
21416,PRODUTO SEM DESCRIÇÃO,-14,0.0,1
23579,SALE ERROR,4,0.0,1
21054,PRODUTO SEM DESCRIÇÃO,-29,0.0,2
21051,PRODUTO SEM DESCRIÇÃO,-27,0.0,2
21051,FOUND,240,0.0,1
21043,PRODUTO SEM DESCRIÇÃO,-50,0.0,2
21040,PRODUTO SEM DESCRIÇÃO,-25,0.0,2
23579,PRODUTO SEM DESCRIÇÃO,4,0.0,2
84875A,PRODUTO SEM DESCRIÇÃO,-17,0.0,1
84874B,PRODUTO SEM DESCRIÇÃO,-3,0.0,1
84873A,PRODUTO SEM DESCRIÇÃO,5,0.0,1
23574,PRODUTO SEM DESCRIÇÃO,100,0.0,1
84872A,PRODUTO SEM DESCRIÇÃO,-16,0.0,2
84865,DAMAGED,-7,0.0,1
84864A,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
84859C,WET?,-153,0.0,1
84877D,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
84877D,FOUND,1,0.0,1
84877D,?,-203,0.0,1
84877B,PRODUTO SEM DESCRIÇÃO,-27,0.0,1
84877A,PRODUTO SEM DESCRIÇÃO,-21,0.0,1
84876D,DAMAGED,-2,0.0,1
84876C,PRODUTO SEM DESCRIÇÃO,-19,0.0,1
84876B,PRODUTO SEM DESCRIÇÃO,-59,0.0,1
84876B,FOUND,66,0.0,1
84875D,FOUND,5,0.0,1
84906,PRODUTO SEM DESCRIÇÃO,7,0.0,2
21918,PRODUTO SEM DESCRIÇÃO,-333,0.0,2
21915,JOHN LEWIS,200,0.0,1
21911,PRODUTO SEM DESCRIÇÃO,-25,0.0,3
21910,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
21907,PRODUTO SEM DESCRIÇÃO,-77,0.0,1
21904,PRODUTO SEM DESCRIÇÃO,3,0.0,1
21927,PRODUTO SEM DESCRIÇÃO,8,0.0,1
22667,DAMAGED,-30,0.0,1
22689,PRODUTO SEM DESCRIÇÃO,4,0.0,1
22689,HAD BEEN PUT ASIDE,40,0.0,1
21897,PRODUTO SEM DESCRIÇÃO,38,0.0,2
35241,DAMAGES?,-40,0.0,1
84905,PRODUTO SEM DESCRIÇÃO,-5,0.0,2
84899F,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84898F,PRODUTO SEM DESCRIÇÃO,-26,0.0,2
84881,PRODUTO SEM DESCRIÇÃO,-11,0.0,1
84880,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
84879,DAMAGED,-160,0.0,1
84917,PRODUTO SEM DESCRIÇÃO,-57,0.0,3
84916,PRODUTO SEM DESCRIÇÃO,-32,0.0,1
84913A,PRODUTO SEM DESCRIÇÃO,-75,0.0,1
84912B,PRODUTO SEM DESCRIÇÃO,-93,0.0,1
84912B,DAMAGED,-14,0.0,1
84912A,PRODUTO SEM DESCRIÇÃO,72,0.0,2
84910A,PRODUTO SEM DESCRIÇÃO,-16,0.0,1
84907,PRODUTO SEM DESCRIÇÃO,-3,0.0,1
84925F,PRODUTO SEM DESCRIÇÃO,15,0.0,1
84925D,PRODUTO SEM DESCRIÇÃO,-12,0.0,1
35015,PRODUTO SEM DESCRIÇÃO,-9,0.0,1
21973,PRODUTO SEM DESCRIÇÃO,140,0.0,1
21937,PRODUTO SEM DESCRIÇÃO,12,0.0,1
21937,FOUND,50,0.0,1
21937,?,-161,0.0,1
22656,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
22655,DAMAGES/SHOWROOM ETC,-11,0.0,1
22652,CHECK,-111,0.0,1
21923,PRODUTO SEM DESCRIÇÃO,-5,0.0,1
35004P,PRODUTO SEM DESCRIÇÃO,1,0.0,1
35598C,FOUND,3,0.0,1
84921,PRODUTO SEM DESCRIÇÃO,-6,0.0,3
35598A,PRODUTO SEM DESCRIÇÃO,8,0.0,1
84920,PRODUTO SEM DESCRIÇÃO,-30,0.0,2
84919,PRODUTO SEM DESCRIÇÃO,-17,0.0,1
84944,FOUND,37,0.0,1
84929,FOUND,600,0.0,1
84929,CODE MIX UP? 84930,-967,0.0,1
22021,PRODUTO SEM DESCRIÇÃO,-20,0.0,1
23084,ADD STOCK TO ALLOCATE ONLINE ORDERS,2,0.0,1
21412,PRODUTO SEM DESCRIÇÃO,-6,0.0,1
21410,PRODUTO SEM DESCRIÇÃO,-4,0.0,1
35597D,PRODUTO SEM DESCRIÇÃO,0,0.0,2
21089,DAMAGED,-7,0.0,1
21087,PRODUTO SEM DESCRIÇÃO,-13,0.0,2
21082,FOUND,3,0.0,1
21078,PRODUTO SEM DESCRIÇÃO,-207,0.0,1
21071,PRODUTO SEM DESCRIÇÃO,1,0.0,1
21071,CHECK,-82,0.0,1
21069,PRODUTO SEM DESCRIÇÃO,6,0.0,1
21067,PRODUTO SEM DESCRIÇÃO,-34,0.0,5
22043,CHECK,-40,0.0,1
22042,PRODUTO SEM DESCRIÇÃO,-197,0.0,1
21992,CHECK,13,0.0,1
22637,DAMAGES,-65,0.0,1
22665,PRODUTO SEM DESCRIÇÃO,-24,0.0,1
21974,PRODUTO SEM DESCRIÇÃO,-45,0.0,1
84927E,PRODUTO SEM DESCRIÇÃO,-2,0.0,1
84927D,PRODUTO SEM DESCRIÇÃO,-1,0.0,1
35597A,PRODUTO SEM DESCRIÇÃO,-14,0.0,1
17012A,PRODUTO SEM DESCRIÇÃO,-86,0.0,1
