id_cliente,ultima_compra,frequencia_pedidos,valor_total_gasto,dias_ultima_compra,score_recencia,score_frequencia,score_monetario,score_rfm_total
17344,2011-10-24 12:56:00,1,157.62,45,3,1,1,5.0
17345,2011-11-24 15:03:00,4,519.6899999999999,14,4,1,3,8.0
17346,2011-12-06 12:18:00,16,2557.9,3,5,1,5,11.0
17347,2011-09-14 13:12:00,1,228.96,85,2,1,1,4.0
17348,2011-11-25 11:25:00,5,1156.6,14,4,1,4,9.0
17349,2011-06-13 14:29:00,1,98.25,178,1,1,1,3.0
17350,2011-12-01 15:47:00,5,1251.44,7,5,1,4,10.0
17351,2011-11-03 18:45:00,3,587.15,35,3,1,3,7.0
17353,2011-08-02 17:19:00,2,1740.0,128,2,1,4,7.0
17354,2011-10-20 10:34:00,1,1393.06,50,3,1,4,8.0
17356,2011-02-01 11:07:00,1,178.22,311,1,1,1,3.0
17357,2011-11-15 16:30:00,2,384.39,23,4,1,2,7.0
17358,2011-02-09 16:57:00,2,360.81,302,1,1,2,4.0
17359,2011-11-28 14:37:00,1,127.86,10,5,1,1,7.0
17360,2011-11-22 13:11:00,3,568.24,16,4,1,3,8.0
17361,2011-10-21 15:43:00,3,488.2,48,3,1,3,7.0
17362,2011-04-14 14:43:00,2,312.23,238,1,1,2,4.0
17364,2011-12-09 09:00:00,12,4437.23,0,5,1,5,11.0
17365,2011-11-27 12:13:00,8,4767.36,12,4,1,5,10.0
17367,2011-04-15 14:21:00,1,167.55,237,1,1,1,3.0
17368,2011-11-16 15:26:00,9,1315.72,22,4,1,4,9.0
17370,2011-09-28 10:14:00,4,446.18,72,2,1,2,5.0
17371,2011-11-22 13:30:00,3,418.4,16,4,1,2,7.0
17372,2011-10-30 11:37:00,8,1337.18,40,3,1,4,8.0
17373,2011-10-30 15:28:00,4,646.92,39,3,1,3,7.0
17374,2011-05-05 09:05:00,2,495.77,218,1,1,3,5.0
17375,2011-06-02 17:30:00,4,372.5,189,1,1,2,4.0
17376,2011-09-30 12:36:00,2,203.2,70,3,1,1,5.0
17377,2011-11-16 11:17:00,21,3883.32,23,4,1,5,10.0
17379,2011-11-28 13:56:00,1,389.71999999999997,10,5,1,2,8.0
17381,2011-12-01 11:59:00,30,20272.43,8,5,1,5,11.0
17382,2011-10-05 13:05:00,1,65.4,64,3,1,1,5.0
17383,2011-12-05 17:36:00,1,193.39000000000001,3,5,1,1,7.0
17384,2011-11-20 15:48:00,2,336.4,18,4,1,2,7.0
17385,2011-11-25 11:02:00,1,256.11,14,4,1,2,7.0
17386,2011-12-02 11:28:00,6,2686.42,7,5,1,5,11.0
17387,2011-11-20 11:00:00,2,746.81,19,4,1,3,8.0
17388,2011-09-23 10:31:00,4,1259.56,77,2,1,4,7.0
17389,2011-12-09 09:38:00,43,31300.079999999998,0,5,1,5,11.0
17391,2011-06-29 09:58:00,2,508.8,163,2,1,3,6.0
17392,2011-02-06 12:48:00,2,417.27,306,1,1,2,4.0
17394,2011-05-04 13:22:00,1,203.86999999999998,218,1,1,1,3.0
17396,2011-10-31 14:12:00,8,7330.8,38,3,1,5,9.0
17397,2011-11-17 14:08:00,2,681.41,21,4,1,3,8.0
17398,2011-08-17 09:48:00,3,653.38,114,2,1,3,6.0
17400,2011-08-05 15:38:00,5,2097.84,125,2,1,5,8.0
17402,2011-12-05 10:15:00,13,2633.85,4,5,1,5,11.0
17403,2011-11-03 15:18:00,1,263.92,35,3,1,2,6.0
17404,2011-12-05 16:26:00,18,30300.82,3,5,1,5,11.0
17405,2011-12-08 17:12:00,5,967.22,0,5,1,4,10.0
17406,2011-01-13 12:52:00,5,1912.72,329,1,1,4,6.0
17408,2011-06-29 12:53:00,1,32.65,162,2,1,1,4.0
17409,2011-06-08 10:36:00,2,771.85,184,1,1,3,5.0
17410,2011-11-23 15:46:00,5,1214.72,15,4,1,4,9.0
17411,2011-11-27 14:25:00,4,748.94,11,4,1,3,8.0
17412,2011-12-07 11:36:00,7,1258.06,2,5,1,4,10.0
17414,2011-10-27 12:13:00,2,778.0,43,3,1,3,7.0
17415,2011-09-21 12:50:00,1,507.84,79,2,1,3,6.0
17416,2011-11-10 12:47:00,9,6838.34,29,4,1,5,10.0
17418,2011-10-28 13:00:00,2,463.46000000000004,41,3,1,2,6.0
17419,2011-11-28 13:47:00,14,4200.97,10,5,1,5,11.0
17420,2011-10-20 14:52:00,3,598.83,49,3,1,3,7.0
17422,2011-11-23 13:27:00,10,1853.13,15,4,1,4,9.0
17423,2011-10-25 16:49:00,4,663.63,44,3,1,3,7.0
17425,2011-11-20 15:30:00,2,759.1700000000001,18,4,1,3,8.0
17426,2011-12-05 16:12:00,7,5022.26,3,5,1,5,11.0
17427,2011-09-29 11:29:00,1,100.8,71,2,1,1,4.0
17428,2011-12-09 09:45:00,33,17078.45,0,5,1,5,11.0
17429,2011-08-11 10:13:00,4,512.12,120,2,1,3,6.0
17430,2011-11-07 09:24:00,2,265.76,32,3,1,2,6.0
17431,2011-01-30 14:36:00,1,403.3,312,1,1,2,4.0
17432,2011-11-21 17:33:00,2,365.76,17,4,1,2,7.0
17433,2011-09-12 14:24:00,1,303.16,87,2,1,2,5.0
17434,2011-12-07 13:16:00,9,2333.42,1,5,1,5,11.0
17436,2011-12-08 12:30:00,2,216.3,1,5,1,1,7.0
17438,2011-04-06 17:16:00,2,378.3,246,1,1,2,4.0
17440,2011-07-15 10:36:00,5,177.1,147,2,1,1,4.0
17442,2011-11-10 14:54:00,10,2210.2599999999998,28,4,1,5,10.0
17443,2011-05-04 10:47:00,1,534.24,219,1,1,3,5.0
17444,2011-07-15 12:05:00,3,2940.04,147,2,1,5,8.0
17446,2011-06-16 10:42:00,2,120.89999999999999,176,2,1,1,4.0
17447,2011-10-30 14:18:00,2,541.53,39,3,1,3,7.0
17448,2011-07-18 12:26:00,1,-4287.63,144,2,1,1,4.0
17449,2011-12-07 16:56:00,8,2503.21,1,5,1,5,11.0
17450,2011-12-01 13:29:00,55,187322.17,7,5,1,5,11.0
17451,2011-12-08 15:02:00,10,1648.95,0,5,1,4,10.0
17453,2011-11-22 09:42:00,2,486.72,17,4,1,3,8.0
17454,2011-05-31 13:58:00,4,517.53,191,1,1,3,5.0
17455,2011-05-20 12:31:00,1,131.7,203,1,1,1,3.0
17456,2010-12-09 15:23:00,1,249.86,364,1,1,2,4.0
17457,2011-08-05 12:48:00,5,1737.7,126,2,1,4,7.0
17458,2011-11-24 13:01:00,1,316.5,14,4,1,2,7.0
17459,2011-10-27 13:25:00,2,657.3,42,3,1,3,7.0
17460,2011-09-22 10:58:00,8,452.63000000000005,78,2,1,2,5.0
17461,2011-11-17 10:21:00,3,735.82,22,4,1,3,8.0
17462,2011-10-19 13:36:00,3,662.94,50,3,1,3,7.0
17463,2011-11-23 13:40:00,6,1860.81,15,4,1,4,9.0
17464,2011-07-04 13:19:00,1,289.96000000000004,157,2,1,2,5.0
17466,2011-11-29 13:15:00,2,763.28,9,5,1,3,9.0
17468,2011-11-29 15:33:00,2,137.0,9,5,1,1,7.0
17469,2011-11-23 13:15:00,6,1843.06,15,4,1,4,9.0
17470,2011-10-26 12:42:00,5,1125.07,44,3,1,4,8.0
17472,2011-06-01 14:57:00,3,697.54,190,1,1,3,5.0
17475,2011-09-21 14:55:00,1,194.37,78,2,1,1,4.0
17480,2011-09-27 10:21:00,2,506.51,73,2,1,3,6.0
17481,2011-12-06 12:28:00,5,1249.34,3,5,1,4,10.0
17483,2011-10-05 13:10:00,3,414.04,64,3,1,2,6.0
17486,2011-03-23 14:00:00,1,396.87,260,1,1,2,4.0
17489,2011-10-12 08:56:00,2,376.64,58,3,1,2,6.0
17490,2011-12-09 09:08:00,11,1926.88,0,5,1,4,10.0
17491,2011-12-08 16:18:00,11,3541.92,0,5,1,5,11.0
17492,2011-04-05 15:21:00,1,374.57,247,1,1,2,4.0
17495,2011-12-02 12:08:00,2,497.56,7,5,1,3,9.0
17496,2010-12-16 08:39:00,1,271.05,358,1,1,2,4.0
17498,2011-09-25 12:25:00,1,272.21999999999997,75,2,1,2,5.0
17499,2011-02-23 09:14:00,1,622.88,289,1,1,3,5.0
17500,2011-11-22 14:25:00,3,1138.0,16,4,1,4,9.0
17501,2011-05-03 09:47:00,2,288.6,220,1,1,2,4.0
17502,2011-11-30 13:13:00,4,689.1,8,5,1,3,9.0
17503,2011-12-07 09:18:00,2,558.96,2,5,1,3,9.0
17504,2011-05-17 12:59:00,10,2745.28,205,1,1,5,7.0
17505,2011-07-01 12:50:00,2,1145.8400000000001,161,2,1,4,7.0
17506,2011-09-30 12:54:00,2,294.29,69,3,1,2,6.0
17507,2011-03-23 11:48:00,2,605.58,261,1,1,3,5.0
17508,2011-03-04 08:10:00,1,387.31,280,1,1,2,4.0
17509,2011-10-13 12:16:00,11,6069.24,57,3,1,5,9.0
17510,2011-11-15 10:00:00,1,308.48,24,4,1,2,7.0
17511,2011-12-07 10:12:00,46,88125.38,2,5,1,5,11.0
17512,2011-11-11 12:11:00,11,2920.04,28,4,1,5,10.0
17513,2011-09-28 16:42:00,1,513.2,71,2,1,3,6.0
17514,2011-08-03 15:45:00,1,208.65,127,2,1,1,4.0
17515,2011-11-08 14:04:00,4,639.02,30,4,1,3,8.0
17516,2011-11-24 16:51:00,5,764.88,14,4,1,3,8.0
17517,2011-02-04 11:48:00,1,153.94,308,1,1,1,3.0
17519,2011-11-22 16:43:00,7,1839.07,16,4,1,4,9.0
17520,2011-10-17 12:04:00,1,546.81,53,3,1,3,7.0
17521,2011-11-15 14:00:00,4,721.96,23,4,1,3,8.0
17522,2011-12-08 12:31:00,5,1070.71,1,5,1,4,10.0
17523,2011-11-28 13:20:00,4,652.74,10,5,1,3,9.0
17524,2010-12-13 14:32:00,1,145.0,360,1,1,1,3.0
17525,2010-12-15 12:05:00,1,422.7,359,1,1,2,4.0
17526,2011-12-08 18:56:00,8,706.7,0,5,1,3,9.0
17527,2011-10-17 12:32:00,6,888.86,53,3,1,3,7.0
17528,2011-12-08 13:27:00,11,3540.1,0,5,1,5,11.0
17530,2011-12-08 18:42:00,10,2367.12,0,5,1,5,11.0
17531,2011-08-11 10:19:00,2,293.45,120,2,1,2,5.0
17534,2011-10-17 12:47:00,1,223.36,53,3,1,1,5.0
17535,2011-03-04 15:20:00,1,164.4,279,1,1,1,3.0
17536,2011-06-15 13:23:00,1,76.5,176,2,1,1,4.0
17537,2011-11-10 10:56:00,2,887.6700000000001,29,4,1,3,8.0
17538,2011-11-14 12:12:00,1,98.42,25,4,1,1,6.0
17540,2011-12-01 09:00:00,3,570.4,8,5,1,3,9.0
17542,2011-03-15 11:45:00,1,170.75,269,1,1,1,3.0
17545,2011-10-27 14:04:00,3,642.32,42,3,1,3,7.0
17547,2010-12-02 14:29:00,1,-11.8,371,1,1,1,3.0
17548,2011-05-06 10:00:00,3,-141.48000000000002,217,1,1,1,3.0
17549,2011-11-16 09:59:00,2,148.86,23,4,1,1,6.0
17550,2011-05-26 14:09:00,3,267.16,196,1,1,2,4.0
17551,2010-12-15 14:12:00,1,290.34,358,1,1,2,4.0
17552,2011-10-28 12:14:00,6,909.96,42,3,1,4,8.0
17553,2011-08-02 10:00:00,1,1487.6,129,2,1,4,7.0
17554,2011-12-08 14:15:00,5,1952.45,0,5,1,4,10.0
17555,2011-11-20 12:22:00,2,480.31,19,4,1,3,8.0
17556,2011-05-18 10:48:00,1,157.9,205,1,1,1,3.0
17557,2011-11-25 12:57:00,3,541.46,13,4,1,3,8.0
17560,2011-09-06 09:18:00,5,854.95,94,2,1,3,6.0
17561,2011-11-20 12:53:00,1,165.12,18,4,1,1,6.0
17562,2011-11-25 14:21:00,8,1107.38,13,4,1,4,9.0
17564,2011-11-15 13:27:00,3,454.01,23,4,1,2,7.0
17566,2011-12-01 19:54:00,2,869.77,7,5,1,3,9.0
17567,2011-12-02 15:48:00,10,4012.56,6,5,1,5,11.0
17569,2011-01-11 14:15:00,1,344.14,331,1,1,2,4.0
17571,2011-10-20 15:57:00,4,1425.67,49,3,1,4,8.0
17572,2011-09-29 17:53:00,4,226.75000000000003,70,3,1,1,5.0
17573,2011-11-10 13:01:00,4,362.9,28,4,1,2,7.0
17574,2011-04-11 09:47:00,1,185.65,242,1,1,1,3.0
17576,2011-12-01 18:12:00,22,3399.93,7,5,1,5,11.0
17578,2011-06-02 11:42:00,2,124.74,190,1,1,1,3.0
17579,2011-12-05 12:28:00,4,440.2,4,5,1,2,8.0
17580,2011-04-01 12:41:00,3,215.72,252,1,1,1,3.0
17581,2011-12-09 12:21:00,31,10716.31,0,5,1,5,11.0
17582,2011-04-17 13:18:00,1,175.27,235,1,1,1,3.0
17584,2011-12-02 17:12:00,3,1227.3,6,5,1,4,10.0
17585,2011-08-22 13:30:00,4,1116.68,108,2,1,4,7.0
17588,2011-08-31 13:37:00,3,1240.2,99,2,1,4,7.0
17589,2011-10-10 16:58:00,4,2404.17,59,3,1,5,9.0
17590,2011-12-07 12:55:00,3,1468.02,1,5,1,4,10.0
17591,2011-09-27 13:42:00,8,2192.7200000000003,72,2,1,5,8.0
17593,2011-12-06 10:30:00,6,3908.08,3,5,1,5,11.0
17594,2011-09-15 16:34:00,2,993.1800000000001,84,2,1,4,7.0
17595,2011-11-27 16:08:00,2,386.69,11,4,1,2,7.0
17596,2011-11-16 14:11:00,7,2806.69,22,4,1,5,10.0
17597,2011-05-10 11:54:00,1,2044.3700000000001,213,1,1,5,7.0
17600,2011-11-22 09:43:00,1,161.67000000000002,17,4,1,1,6.0
17601,2011-04-14 18:02:00,1,116.00999999999999,238,1,1,1,3.0
17602,2011-12-07 13:53:00,8,5002.22,1,5,1,5,11.0
17603,2011-10-20 19:19:00,5,-1165.3,49,3,1,1,5.0
17604,2011-05-06 13:43:00,2,309.36,216,1,1,2,4.0
17608,2011-11-06 13:06:00,2,191.99,32,3,1,1,5.0
17609,2011-10-30 12:28:00,6,1097.48,40,3,1,4,8.0
17611,2011-12-06 09:46:00,19,3924.77,3,5,1,5,11.0
17612,2011-10-17 14:59:00,10,1992.76,52,3,1,4,8.0
17613,2011-11-17 10:51:00,17,4494.77,22,4,1,5,10.0
17614,2011-10-13 16:01:00,1,386.32,56,3,1,2,6.0
17615,2011-08-01 14:06:00,3,329.6,129,2,1,2,5.0
17616,2011-06-19 10:11:00,3,571.1999999999999,173,2,1,3,6.0
17618,2011-12-04 11:50:00,3,930.28,5,5,1,4,10.0
17619,2011-01-31 14:18:00,1,214.37,311,1,1,1,3.0
17620,2011-10-11 12:08:00,1,81.44,59,3,1,1,5.0
17621,2011-11-18 17:11:00,4,1336.1000000000001,20,4,1,4,9.0
17623,2011-11-07 11:32:00,1,527.05,32,3,1,3,7.0
17624,2011-11-25 10:52:00,2,843.48,14,4,1,3,8.0
17625,2011-11-21 13:36:00,4,2020.4,17,4,1,5,10.0
17628,2011-09-19 15:21:00,1,75.75,80,2,1,1,4.0
17629,2011-12-04 10:56:00,9,1784.1200000000001,5,5,1,4,10.0
17630,2011-06-23 11:58:00,2,503.6,169,2,1,3,6.0
17631,2011-12-08 09:47:00,3,528.33,1,5,1,3,9.0
17633,2011-11-08 13:25:00,6,1242.34,30,4,1,4,9.0
17634,2011-11-03 13:09:00,9,2358.59,35,3,1,5,9.0
17636,2011-12-01 08:29:00,2,265.93,8,5,1,2,8.0
17637,2011-11-08 12:51:00,2,547.0600000000001,30,4,1,3,8.0
17639,2011-03-08 15:22:00,1,108.5,275,1,1,1,3.0
17640,2011-09-14 09:13:00,1,621.66,86,2,1,3,6.0
17642,2011-08-12 09:11:00,2,712.29,119,2,1,3,6.0
17643,2010-12-01 14:38:00,1,101.55,372,1,1,1,3.0
17644,2011-12-08 13:43:00,17,2768.98,0,5,1,5,11.0
17646,2011-05-04 13:17:00,4,995.66,218,1,1,4,6.0
17647,2011-10-05 15:38:00,1,133.06,64,3,1,1,5.0
17648,2011-10-10 09:41:00,5,1789.55,60,3,1,4,8.0
17649,2011-07-28 10:50:00,2,861.74,134,2,1,3,6.0
17650,2011-11-18 14:52:00,1,166.07999999999998,20,4,1,1,6.0
17651,2011-11-28 10:29:00,14,3886.67,11,4,1,5,10.0
17652,2011-11-14 12:55:00,18,4737.13,24,4,1,5,10.0
17653,2011-11-10 14:26:00,5,1175.88,28,4,1,4,9.0
17654,2011-03-07 13:17:00,1,117.55,276,1,1,1,3.0
17655,2011-11-29 11:34:00,8,2571.7400000000002,10,5,1,5,11.0
17656,2011-09-27 13:04:00,5,1674.69,72,2,1,4,7.0
17658,2011-11-29 11:47:00,3,485.88,10,5,1,3,9.0
17659,2011-12-06 09:29:00,14,2954.75,3,5,1,5,11.0
17660,2011-07-21 13:37:00,1,178.75,140,2,1,1,4.0
17663,2011-11-14 08:56:00,9,1788.27,25,4,1,4,9.0
17664,2011-11-21 11:29:00,2,604.64,18,4,1,3,8.0
17666,2011-12-06 09:06:00,2,728.16,3,5,1,3,9.0
17667,2011-10-04 14:32:00,5,2055.51,65,3,1,5,9.0
17668,2011-12-08 13:25:00,2,347.75,0,5,1,2,8.0
17669,2011-10-28 08:53:00,7,3406.7200000000003,42,3,1,5,9.0
17670,2011-04-26 09:12:00,1,205.7,227,1,1,1,3.0
17671,2011-11-24 12:21:00,6,1284.08,15,4,1,4,9.0
17672,2011-10-27 10:56:00,4,3106.62,43,3,1,5,9.0
17673,2011-12-08 13:06:00,7,1588.07,0,5,1,4,10.0
17674,2011-09-26 13:35:00,2,551.04,73,2,1,3,6.0
17675,2011-12-08 18:03:00,41,20098.1,0,5,1,5,11.0
17676,2011-12-05 15:16:00,7,1366.77,3,5,1,4,10.0
17677,2011-12-08 09:56:00,43,16201.37,1,5,1,5,11.0
17678,2011-03-21 11:52:00,1,298.11,263,1,1,2,4.0
17679,2011-10-18 07:43:00,2,1992.1100000000001,52,3,1,4,8.0
17680,2011-11-16 12:42:00,1,184.4,23,4,1,1,6.0
17682,2011-11-29 15:59:00,7,2459.33,9,5,1,5,11.0
17684,2011-10-27 11:10:00,1,239.41,43,3,1,2,6.0
17685,2011-11-23 11:36:00,7,3155.83,16,4,1,5,10.0
17686,2011-12-02 15:39:00,7,5739.46,6,5,1,5,11.0
17690,2011-11-09 15:17:00,16,4717.3,29,4,1,5,10.0
17691,2010-12-16 17:20:00,2,290.40000000000003,357,1,1,2,4.0
17692,2011-08-04 14:01:00,5,733.44,126,2,1,3,6.0
17693,2011-07-26 17:12:00,3,187.02,135,2,1,1,4.0
17694,2011-07-21 12:00:00,1,283.12,141,2,1,2,5.0
17695,2011-07-31 10:40:00,2,765.34,131,2,1,3,6.0
17696,2011-11-01 13:43:00,14,2201.05,37,3,1,5,9.0
17697,2011-04-17 15:40:00,1,338.95,235,1,1,2,4.0
17698,2011-03-24 11:34:00,1,154.95,260,1,1,1,3.0
17700,2011-11-23 11:51:00,6,2508.89,16,4,1,5,10.0
17701,2011-04-01 12:25:00,1,417.95,252,1,1,2,4.0
17702,2011-11-09 16:03:00,6,1719.72,29,4,1,4,9.0
17703,2011-11-04 15:51:00,3,798.74,34,3,1,3,7.0
17704,2011-06-24 09:40:00,2,885.19,168,2,1,3,6.0
17705,2011-12-06 13:45:00,10,1781.12,2,5,1,4,10.0
17706,2011-12-05 13:34:00,22,10097.37,3,5,1,5,11.0
17707,2011-06-07 15:03:00,2,152.4,184,1,1,1,3.0
17708,2011-06-05 10:12:00,2,263.33,187,1,1,2,4.0
17709,2011-06-23 11:55:00,1,137.45,169,2,1,1,4.0
17711,2011-11-29 11:40:00,2,385.1,10,5,1,2,8.0
17712,2011-10-26 12:28:00,1,522.91,44,3,1,3,7.0
17714,2011-01-23 10:32:00,1,153.0,320,1,1,1,3.0
17715,2011-05-23 12:32:00,1,326.4,200,1,1,2,4.0
17716,2011-11-17 12:00:00,12,5505.79,22,4,1,5,10.0
17718,2011-04-21 13:39:00,1,139.35,231,1,1,1,3.0
17719,2011-11-02 10:36:00,18,5367.8,37,3,1,5,9.0
17720,2011-11-13 15:04:00,4,1195.94,25,4,1,4,9.0
17722,2011-09-04 15:22:00,6,2380.64,95,2,1,5,8.0
17723,2011-08-04 18:37:00,6,3276.4000000000005,126,2,1,5,8.0
17724,2011-10-13 10:53:00,4,995.6500000000001,57,3,1,4,8.0
17725,2011-11-23 16:34:00,14,3371.13,15,4,1,5,10.0
17727,2011-11-30 15:21:00,2,1042.55,8,5,1,4,10.0
17728,2011-12-06 08:52:00,5,2515.6800000000003,3,5,1,5,11.0
17730,2011-12-06 15:43:00,15,5288.83,2,5,1,5,11.0
17731,2011-09-21 15:02:00,5,878.2,78,2,1,3,6.0
17732,2010-12-02 09:29:00,1,303.97,372,1,1,2,4.0
17733,2011-11-01 08:16:00,2,692.19,38,3,1,3,7.0
17734,2011-10-17 12:33:00,3,700.63,53,3,1,3,7.0
17735,2011-12-07 16:47:00,19,13110.02,1,5,1,5,11.0
17736,2011-11-30 15:36:00,4,337.49,8,5,1,2,8.0
17737,2011-11-30 15:16:00,2,168.24,8,5,1,1,7.0
17738,2011-11-20 15:05:00,5,1863.35,18,4,1,4,9.0
17739,2011-11-28 09:12:00,8,2786.05,11,4,1,5,10.0
17742,2011-08-18 15:28:00,2,355.11,112,2,1,2,5.0
17744,2011-12-06 12:11:00,7,2291.08,3,5,1,5,11.0
17746,2011-04-19 11:26:00,2,98.8,234,1,1,1,3.0
17747,2011-08-31 13:29:00,2,64.65,99,2,1,1,4.0
17749,2011-06-14 15:45:00,2,674.52,177,2,1,3,6.0
17750,2011-12-04 14:09:00,9,1710.45,4,5,1,4,10.0
17752,2010-12-15 16:19:00,1,80.64,358,1,1,1,3.0
17754,2011-12-09 11:20:00,6,1632.31,0,5,1,4,10.0
17757,2011-12-08 15:31:00,31,5573.59,0,5,1,5,11.0
17758,2011-11-20 14:45:00,8,3408.2,18,4,1,5,10.0
17759,2011-11-22 16:02:00,3,819.96,16,4,1,3,8.0
17760,2011-11-18 10:56:00,2,287.59,21,4,1,2,7.0
17761,2011-11-07 10:23:00,1,712.78,32,3,1,3,7.0
17763,2011-03-21 14:25:00,1,15.0,262,1,1,1,3.0
17764,2011-10-20 11:03:00,2,772.55,50,3,1,3,7.0
17765,2011-07-04 12:41:00,3,367.63,158,2,1,2,5.0
17767,2011-11-24 14:42:00,1,271.2,14,4,1,2,7.0
17768,2011-12-01 13:22:00,3,2081.9,7,5,1,5,11.0
17769,2011-11-27 11:18:00,12,3920.08,12,4,1,5,10.0
17770,2011-05-25 12:34:00,5,1143.27,198,1,1,4,6.0
17771,2011-10-14 11:43:00,2,245.81,56,3,1,2,6.0
17772,2011-11-29 11:05:00,2,173.45,10,5,1,1,7.0
17774,2011-09-04 12:49:00,5,1203.78,96,2,1,4,7.0
17775,2011-03-30 10:50:00,1,56.4,254,1,1,1,3.0
17777,2011-11-15 12:02:00,3,647.56,24,4,1,3,8.0
17779,2011-11-18 14:15:00,5,633.92,20,4,1,3,8.0
17781,2011-07-03 16:00:00,2,188.02,158,2,1,1,4.0
17783,2011-09-28 16:07:00,2,283.47,71,2,1,2,5.0
17785,2011-10-17 13:43:00,1,131.94,52,3,1,1,5.0
17786,2011-09-15 12:51:00,2,266.85,84,2,1,2,5.0
17787,2011-07-10 11:24:00,4,1817.54,152,2,1,4,7.0
17788,2011-09-27 10:09:00,2,1117.9,73,2,1,4,7.0
17789,2011-03-03 13:14:00,1,225.9,280,1,1,1,3.0
17790,2011-11-13 11:30:00,14,1964.3,26,4,1,4,9.0
17791,2011-11-10 12:09:00,1,106.1,29,4,1,1,6.0
17793,2011-11-14 14:24:00,1,300.34,24,4,1,2,7.0
17795,2011-06-13 12:36:00,2,342.83,179,1,1,2,4.0
17796,2011-10-30 15:38:00,4,690.0,39,3,1,3,7.0
17797,2011-11-17 13:21:00,3,780.43,21,4,1,3,8.0
17799,2011-11-17 15:16:00,11,3009.32,21,4,1,5,10.0
17800,2011-11-02 12:57:00,9,1187.21,36,3,1,4,8.0
17802,2011-09-18 14:56:00,4,1251.84,81,2,1,4,7.0
17805,2011-09-27 11:49:00,1,512.31,73,2,1,3,6.0
17806,2011-11-28 14:12:00,1,546.04,10,5,1,3,9.0
17809,2011-11-23 13:00:00,15,4627.62,15,4,1,5,10.0
17811,2011-12-05 13:46:00,51,7601.8,3,5,1,5,11.0
17812,2011-11-27 11:47:00,4,699.81,12,4,1,3,8.0
17813,2011-11-25 16:13:00,7,1641.79,13,4,1,4,9.0
17816,2011-11-03 11:34:00,4,36.56,36,3,1,1,5.0
17817,2011-12-05 14:39:00,3,387.68,3,5,1,2,8.0
17819,2011-09-29 10:52:00,8,3661.07,71,2,1,5,8.0
17820,2011-06-01 15:14:00,2,-24.05,190,1,1,1,3.0
17824,2011-10-19 14:14:00,1,298.4,50,3,1,2,6.0
17827,2011-12-04 15:00:00,5,1987.33,4,5,1,4,10.0
17828,2011-12-01 09:34:00,9,1599.97,8,5,1,4,10.0
17829,2011-02-14 12:46:00,1,889.24,298,1,1,3,5.0
17830,2011-12-08 12:28:00,3,398.7,1,5,1,2,8.0
17831,2011-11-06 15:09:00,1,35.400000000000006,32,3,1,1,5.0
17832,2011-10-21 11:43:00,1,155.37,49,3,1,1,5.0
17835,2011-12-07 11:48:00,3,342.24,2,5,1,2,8.0
17836,2011-10-23 16:13:00,1,110.21000000000001,46,3,1,1,5.0
17837,2011-10-28 16:15:00,10,1508.38,41,3,1,4,8.0
17838,2011-11-13 11:38:00,6,2267.4,26,4,1,5,10.0
17839,2011-10-28 17:27:00,1,318.15,41,3,1,2,6.0
17841,2011-12-08 12:07:00,169,39869.05,1,5,1,5,11.0
17843,2011-02-09 15:33:00,1,205.48,302,1,1,1,3.0
17844,2011-08-25 11:27:00,1,51.559999999999995,106,2,1,1,4.0
17846,2011-09-15 15:20:00,1,2033.1,84,2,1,5,8.0
17848,2011-09-19 16:49:00,9,901.2,80,2,1,3,6.0
17849,2011-05-05 13:46:00,4,605.8000000000001,217,1,1,3,5.0
17850,2011-02-10 14:38:00,35,5303.4800000000005,301,1,1,5,7.0
17852,2011-11-28 12:36:00,2,114.34,11,4,1,1,6.0
17854,2011-06-07 16:21:00,2,311.26,184,1,1,2,4.0
17855,2010-12-02 09:44:00,1,208.97,372,1,1,1,3.0
17856,2011-12-08 09:40:00,6,1393.79,1,5,1,4,10.0
17857,2011-12-06 13:41:00,25,26763.34,2,5,1,5,11.0
17858,2011-12-04 11:56:00,12,5140.66,5,5,1,5,11.0
17859,2011-02-08 10:32:00,1,141.92,304,1,1,1,3.0
17860,2010-12-06 12:41:00,1,226.45000000000002,368,1,1,1,3.0
17861,2011-12-06 16:21:00,9,2056.28,2,5,1,5,11.0
17862,2011-01-20 12:23:00,1,330.9,323,1,1,2,4.0
17863,2011-10-11 13:45:00,6,3160.0,58,3,1,5,9.0
17864,2011-11-27 11:15:00,3,554.85,12,4,1,3,8.0
17865,2011-11-09 12:08:00,27,10158.54,30,4,1,5,10.0
17866,2011-07-20 11:09:00,2,325.7,142,2,1,2,5.0
17867,2011-11-09 14:15:00,8,583.52,29,4,1,3,8.0
17869,2011-08-24 16:16:00,5,428.18,106,2,1,2,5.0
17870,2011-12-07 15:07:00,13,1860.94,1,5,1,4,10.0
17871,2011-05-19 11:32:00,1,155.9,204,1,1,1,3.0
17873,2011-09-20 16:41:00,6,1754.16,79,2,1,4,7.0
17874,2011-06-07 12:54:00,7,658.26,184,1,1,3,5.0
17877,2011-06-22 13:00:00,1,237.61,169,2,1,2,5.0
17878,2011-10-27 11:24:00,1,379.45,43,3,1,2,6.0
17879,2011-06-19 12:36:00,1,178.52,173,2,1,1,4.0
17880,2010-12-10 10:21:00,1,458.92,364,1,1,2,4.0
17881,2011-02-08 17:16:00,1,133.35,303,1,1,1,3.0
